latitude,longitude,temperature_celsius,wind_mph,wind_kph,pressure_mb,humidity,cloud,feels_like_celsius
15.59,32.53,39.7,14.3,23.0,1006.0,23,26,40.5
5.83,-55.17,27.3,2.2,3.6,1013.0,84,50,33.2
59.33,18.05,25.2,4.3,6.8,1018.0,36,0,25.9
46.92,7.47,24.4,2.2,3.6,1015.0,54,75,25.6
33.5,36.3,40.4,2.2,3.6,1005.0,14,0,40.5
38.56,68.77,33.2,4.3,6.8,1008.0,32,25,43.0
-6.18,35.75,26.2,6.0,9.7,1014.0,27,12,25.3
-8.56,125.57,24.7,3.4,5.4,1012.0,77,23,26.6
59.13,44.3,14.7,8.3,13.3,1008.0,52,37,13.9
-21.13,-175.2,21.2,4.3,6.8,1021.0,83,75,21.2
10.65,-61.52,28.3,3.8,6.1,1014.0,89,25,32.3
36.8,10.18,27.0,6.9,11.2,1012.0,48,50,27.6
39.93,32.86,36.2,2.2,3.6,1010.0,10,0,34.7
37.95,58.38,36.2,9.4,15.1,1007.0,22,25,35.1
-8.52,179.22,28.3,8.1,13.0,1012.0,89,75,32.1
0.32,32.57,26.1,20.6,33.1,1017.0,54,25,26.8
50.43,30.52,22.6,12.1,19.4,1012.0,52,55,24.6
24.47,54.37,38.0,17.4,28.1,996.0,54,0,40.0
51.52,-0.11,26.3,2.5,4.0,1018.0,48,50,26.7
48.08,-123.04,11.5,4.3,6.8,1020.0,94,100,11.0
-34.86,-56.17,11.4,15.0,24.1,1021.0,62,75,8.8
41.32,69.25,33.4,11.9,19.1,1009.0,21,0,31.7
-17.73,168.32,25.1,2.2,3.6,1016.0,89,100,27.7
10.5,-66.92,27.1,3.8,6.1,1013.0,89,50,31.3
21.03,105.85,28.2,4.3,6.8,1003.0,89,75,33.6
15.35,44.21,28.0,15.9,25.6,1005.0,22,80,26.2
-15.42,28.28,21.8,11.9,19.1,1019.0,38,7,21.8
-17.82,31.04,21.6,9.8,15.8,1020.0,33,19,21.6
34.52,69.18,27.2,11.0,17.6,1002.0,28,50,26.1
41.33,19.82,28.4,4.3,6.8,1015.0,51,32,29.4
36.76,3.05,25.5,13.6,22.0,1012.0,55,2,26.5
42.5,1.52,19.5,3.8,6.1,1012.0,54,76,19.5
-8.84,13.23,24.2,12.3,19.8,1010.0,78,0,26.1
59.89,30.26,22.9,11.9,19.1,1017.0,44,46,24.5
-34.59,-58.67,7.6,6.3,10.1,1029.0,71,15,5.7
40.18,44.51,32.4,2.2,3.6,1002.0,23,5,30.6
-35.28,149.22,7.1,3.1,5.0,1020.0,76,24,6.4
48.2,16.37,27.4,12.3,19.8,1014.0,45,13,27.7
40.4,49.88,30.0,11.9,19.1,1004.0,49,0,31.4
19.43,-99.13,16.0,2.7,4.3,1016.0,80,60,16.0
26.24,50.58,34.9,16.3,26.3,996.0,61,0,45.1
23.72,90.41,32.0,7.8,12.6,999.0,64,39,38.5
13.1,-59.62,28.5,19.7,31.7,1016.0,77,68,33.0
53.9,27.57,22.7,9.8,15.8,1019.0,53,29,24.7
17.25,-88.77,23.6,2.2,3.6,1013.0,98,100,26.3
6.48,2.62,28.0,10.3,16.6,1011.0,75,86,31.5
27.48,89.6,13.8,2.5,4.0,1007.0,95,53,14.3
-19.04,-65.26,10.6,3.4,5.4,1019.0,81,32,10.3
43.85,18.38,26.8,7.6,12.2,1013.0,45,17,27.0
-24.65,25.91,21.6,6.5,10.4,1024.0,31,19,21.6
-23.53,-46.62,17.9,7.2,11.5,1022.0,90,100,17.9
4.88,114.93,26.8,5.4,8.6,1009.0,83,51,30.2
42.68,23.32,30.8,8.1,13.0,1012.0,32,22,30.1
12.37,-1.52,36.2,6.0,9.7,1009.0,32,11,37.7
-3.38,29.36,21.7,6.7,10.8,1012.0,44,4,21.7
-4.05,39.67,26.8,20.4,32.8,1014.0,65,12,28.4
14.93,-23.51,24.3,11.6,18.7,1015.0,71,3,26.0
11.55,104.92,26.3,8.5,13.7,1008.0,74,46,28.5
4.05,9.7,27.6,8.1,13.0,1011.0,80,86,31.4
45.42,-75.7,20.2,6.9,11.2,1010.0,71,6,20.1
4.37,18.58,34.4,2.2,3.6,1007.0,40,33,37.1
12.11,15.05,39.1,8.9,14.4,1007.0,23,11,39.5
-33.45,-70.67,5.8,2.2,3.6,1025.0,92,75,5.8
39.93,116.39,29.5,7.8,12.6,1010.0,28,5,28.1
4.6,-74.08,13.5,2.9,4.7,1019.0,80,69,13.8
39.53,-111.59,18.2,4.3,6.8,1015.0,43,3,18.2
15.35,44.21,22.9,6.5,10.4,1008.0,47,87,24.6
45.8,16.0,29.2,6.0,9.7,1012.0,43,33,29.6
23.13,-82.36,27.7,3.8,6.1,1016.0,76,76,31.0
35.17,33.37,33.5,9.8,15.8,1005.0,37,0,34.6
50.08,14.47,27.4,10.5,16.9,1014.0,42,46,27.4
55.67,12.58,19.5,8.3,13.3,1020.0,63,63,19.5
15.3,-61.4,28.1,19.2,31.0,1017.0,79,61,32.3
18.47,-69.9,28.4,4.5,7.2,1017.0,79,56,32.7
-0.22,-78.5,12.2,3.4,5.4,1019.0,63,10,12.2
30.05,31.25,40.2,9.2,14.8,1005.0,11,0,40.2
13.71,-89.2,22.2,2.5,4.0,1014.0,96,46,24.6
3.75,8.78,25.2,9.6,15.5,1012.0,89,65,27.9
15.33,38.93,25.1,13.2,21.2,1008.0,40,75,25.4
59.43,24.73,19.7,10.1,16.2,1020.0,53,9,19.7
-26.32,31.13,19.6,9.4,15.1,1026.0,25,0,19.6
9.03,38.7,19.8,2.2,3.6,1011.0,59,82,19.8
-18.13,178.42,21.8,4.3,6.8,1018.0,82,16,21.8
60.18,24.93,23.1,11.2,18.0,1018.0,44,12,24.5
48.87,2.33,28.5,8.5,13.7,1012.0,43,27,28.7
0.38,9.45,26.5,8.3,13.3,1011.0,75,66,28.9
41.73,44.79,32.8,7.8,12.6,1004.0,33,29,32.7
52.52,13.4,27.0,9.4,15.1,1017.0,38,25,26.7
5.55,-0.22,26.5,10.3,16.6,1012.0,78,70,29.2
37.98,23.72,33.6,13.9,22.3,1011.0,27,0,32.8
33.78,-89.81,28.2,3.1,5.0,1015.0,73,2,31.8
14.62,-90.53,18.2,2.2,3.6,1016.0,97,77,18.2
9.51,-13.71,26.5,8.3,13.3,1013.0,80,54,29.4
11.85,-15.58,30.1,5.6,9.0,1013.0,69,32,35.1
6.8,-58.17,25.0,3.1,5.0,1015.0,92,63,27.9
18.54,-72.34,29.5,4.0,6.5,1016.0,65,8,33.1
41.9,12.45,25.4,11.4,18.4,1012.0,48,80,26.0
14.1,-87.22,20.0,3.4,5.4,1016.0,94,49,20.0
47.5,19.08,28.9,7.2,11.5,1014.0,35,9,28.3
64.15,-21.95,9.8,15.4,24.8,1005.0,70,81,6.8
28.6,77.2,41.6,8.9,14.4,993.0,27,87,45.7
-6.21,106.85,24.5,7.6,12.2,1010.0,87,71,26.7
35.73,51.33,33.4,9.8,15.8,1000.0,17,8,31.3
33.34,44.39,44.3,19.0,30.6,996.0,9,0,46.8
40.71,-74.01,26.1,10.5,16.9,1013.0,40,5,26.1
31.78,35.23,29.8,19.5,31.3,1007.0,28,0,28.5
41.9,12.48,25.4,11.4,18.4,1012.0,48,80,26.0
18.0,-76.8,30.0,4.3,6.8,1015.0,59,12,32.9
35.69,139.69,27.9,8.5,13.7,1007.0,60,73,29.6
31.95,35.93,32.4,18.3,29.5,1006.0,20,0,30.2
51.18,71.43,25.5,11.9,19.1,1005.0,37,44,25.5
-1.28,36.82,19.9,6.3,10.1,1014.0,54,43,19.9
37.57,127.0,21.1,6.0,9.7,1013.0,61,20,21.1
29.37,47.96,42.8,12.5,20.2,995.0,20,0,44.5
42.87,74.6,32.6,7.6,12.2,1005.0,23,4,30.9
17.97,102.6,25.0,5.6,9.0,1004.0,95,98,28.3
56.95,24.1,20.7,7.2,11.5,1021.0,47,4,20.7
33.87,35.51,27.3,8.3,13.3,1007.0,65,0,29.2
-29.32,27.48,16.9,2.2,3.6,1026.0,23,0,16.9
6.31,-10.8,26.9,5.8,9.4,1013.0,79,58,30.0
32.89,13.18,27.0,19.7,31.7,1007.0,74,0,29.7
47.13,9.52,20.8,6.9,11.2,1011.0,71,71,20.8
54.68,25.32,24.8,8.5,13.7,1020.0,44,39,25.5
-18.92,47.52,16.9,13.6,22.0,1022.0,58,24,16.9
-13.98,33.78,21.8,9.4,15.1,1018.0,42,81,21.8
3.17,101.7,26.0,4.3,6.8,1007.0,88,86,29.3
4.17,73.5,28.8,15.7,25.2,1007.0,81,85,34.5
12.65,-8.0,34.4,2.9,4.7,1011.0,36,19,35.8
35.9,14.51,25.6,15.9,25.6,1009.0,80,0,27.9
7.1,171.38,28.3,11.6,18.7,1011.0,78,77,32.6
18.09,-15.98,24.6,14.1,22.7,1012.0,71,2,26.3
-20.16,57.5,22.4,16.6,26.6,1021.0,70,89,24.7
10.75,106.67,26.6,4.0,6.5,1008.0,86,76,30.4
47.92,106.92,12.2,4.3,6.8,1010.0,79,7,11.9
42.44,19.26,28.5,5.6,9.0,1014.0,62,89,30.7
34.03,-6.84,22.7,14.5,23.4,1010.0,75,46,24.9
-25.97,32.59,23.8,8.9,14.4,1026.0,58,19,25.3
16.78,96.17,26.6,9.6,15.5,1003.0,88,67,30.5
-22.57,17.08,19.1,17.2,27.7,1020.0,21,0,19.1
27.72,85.32,21.1,2.2,3.6,1002.0,93,53,21.1
52.37,4.89,26.2,9.2,14.8,1015.0,54,11,27.1
-41.3,174.78,11.5,13.4,21.6,1017.0,81,100,9.2
12.15,-86.27,26.1,4.0,6.5,1012.0,85,15,29.1
13.52,2.12,37.0,8.5,13.7,1009.0,28,3,38.1
9.18,7.18,30.5,2.2,3.6,1010.0,60,85,34.2
39.02,125.75,19.4,2.7,4.3,1012.0,66,9,19.4
-0.14,98.19,29.3,4.0,6.5,1007.0,70,20,33.3
59.92,10.75,22.4,9.6,15.5,1017.0,48,4,24.5
23.61,58.59,36.5,7.6,12.2,994.0,51,0,45.2
33.7,73.17,41.1,6.0,9.7,994.0,13,2,41.5
7.5,134.57,27.2,16.8,27.0,1010.0,82,98,30.9
-9.46,147.19,25.0,3.6,5.8,1010.0,93,27,28.1
8.97,-79.53,26.7,2.2,3.6,1012.0,85,25,30.3
-25.27,-57.67,13.7,6.7,10.8,1020.0,77,100,12.9
-12.05,-77.05,16.1,3.8,6.1,1016.0,84,87,16.1
14.6,120.98,28.7,8.5,13.7,1010.0,75,85,33.0
52.25,21.0,25.0,8.3,13.3,1019.0,47,34,25.7
38.72,-9.13,23.1,15.0,24.1,1012.0,56,2,24.9
25.29,51.53,42.5,17.2,27.7,995.0,23,0,45.3
44.43,26.1,32.2,6.7,10.8,1014.0,32,23,31.9
55.75,37.62,21.7,12.3,19.8,1013.0,44,20,21.7
-1.95,30.06,25.8,3.8,6.1,1011.0,31,7,25.3
17.3,-62.72,28.8,20.4,32.8,1017.0,77,74,33.7
14.0,-61.0,28.2,19.5,31.3,1016.0,80,51,32.6
13.13,-61.22,27.7,22.6,36.4,1015.0,83,62,32.2
-13.83,-171.73,26.9,18.8,30.2,1013.0,70,10,29.0
42.67,21.17,29.3,5.8,9.4,1012.0,42,85,29.4
24.64,46.77,43.9,6.0,9.7,998.0,7,0,46.0
14.67,-17.44,24.8,7.2,11.5,1014.0,73,7,26.5
44.8,20.47,32.9,2.9,4.7,1012.0,34,16,33.1
-37.82,144.97,11.6,11.2,18.0,1014.0,54,20,9.5
8.49,-13.23,27.8,6.7,10.8,1013.0,78,82,31.5
1.29,103.86,29.1,9.6,15.5,1008.0,75,20,34.0
48.15,17.12,27.6,8.7,14.0,1014.0,50,29,28.3
46.06,14.51,26.5,7.8,12.6,1013.0,52,79,27.2
-9.43,159.95,25.6,12.1,19.4,1012.0,86,87,28.4
2.07,45.37,26.3,23.5,37.8,1011.0,75,11,28.5
-25.75,28.19,19.9,3.6,5.8,1024.0,24,7,19.9
40.4,-3.68,34.0,8.7,14.0,1006.0,21,7,32.2
6.93,79.85,27.0,12.5,20.2,1007.0,85,80,30.9
15.59,32.53,38.2,16.6,26.6,1006.0,25,19,39.0
5.83,-55.17,25.4,6.7,10.8,1015.0,85,74,28.1
59.33,18.05,24.2,11.9,19.1,1019.0,37,0,24.7
46.92,7.47,25.4,4.3,6.8,1010.0,60,70,26.6
33.5,36.3,36.1,23.0,37.1,1003.0,11,0,34.5
38.56,68.77,30.1,2.2,3.6,1002.0,27,3,28.7
-6.18,35.75,25.8,10.3,16.6,1014.0,30,27,25.3
13.75,100.52,27.7,8.3,13.3,1006.0,74,74,30.8
-7.25,112.75,27.7,7.8,12.6,1009.0,74,17,30.9
6.13,1.22,27.9,11.9,19.1,1011.0,74,85,31.2
-21.13,-175.2,23.7,11.9,19.1,1019.0,68,70,25.4
10.65,-61.52,25.8,7.8,12.6,1015.0,83,74,28.5
36.8,10.18,27.2,12.3,19.8,1012.0,48,40,27.7
39.93,32.86,31.9,13.9,22.3,1008.0,22,3,30.0
37.95,58.38,37.4,10.5,16.9,1003.0,15,73,36.2
-8.52,179.22,28.8,21.9,35.3,1012.0,67,81,32.0
0.32,32.57,24.8,9.4,15.1,1012.0,45,13,25.5
50.43,30.52,22.7,8.3,13.3,1016.0,50,43,24.6
24.47,54.37,34.9,11.4,18.4,995.0,63,0,45.9
51.52,-0.11,28.1,9.6,15.5,1015.0,39,30,27.9
-34.86,-56.17,9.6,8.1,13.0,1029.0,59,45,7.7
41.32,69.25,36.0,8.5,13.7,1002.0,15,0,34.4
-17.73,168.32,24.5,18.1,29.2,1017.0,80,82,26.4
10.5,-66.92,22.9,2.2,3.6,1016.0,80,77,25.0
21.03,105.85,26.7,3.6,5.8,1005.0,91,51,31.1
-15.42,28.28,22.5,9.8,15.8,1018.0,32,21,23.6
-17.82,31.04,21.8,7.6,12.2,1019.0,20,3,21.8
34.52,69.18,30.6,13.9,22.3,1000.0,19,18,28.4
41.33,19.82,31.1,6.9,11.2,1010.0,49,50,32.5
36.76,3.05,32.2,21.7,34.9,1007.0,41,0,36.3
42.5,1.52,21.7,5.4,8.6,1013.0,43,88,21.7
-8.84,13.23,26.3,12.5,20.2,1010.0,65,0,28.4
17.12,-61.85,30.2,10.5,16.9,1016.0,75,25,37.2
-34.59,-58.67,7.1,9.4,15.1,1020.0,87,25,4.5
40.18,44.51,32.0,9.4,15.1,1002.0,18,37,36.2
-35.28,149.22,4.1,2.2,3.6,1020.0,75,0,2.9
48.2,16.37,28.3,10.5,16.9,1012.0,51,25,27.9
40.4,49.88,26.3,31.1,50.0,1006.0,70,50,28.7
25.08,-77.35,29.2,6.9,11.2,1016.0,79,50,34.6
26.24,50.58,40.4,16.1,25.9,993.0,30,0,42.4
23.72,90.41,31.4,8.7,14.0,999.0,70,74,38.4
13.1,-59.62,29.4,16.1,25.9,1015.0,84,25,33.6
53.9,27.57,27.2,6.9,11.2,1018.0,42,0,27.9
50.83,4.33,28.1,2.2,3.6,1010.0,45,0,28.5
17.25,-88.77,30.2,4.3,6.8,1013.0,84,75,40.5
6.48,2.62,31.3,12.5,20.2,1012.0,75,50,38.3
27.48,89.6,13.7,2.2,3.6,1009.0,95,73,13.7
-19.04,-65.26,14.0,2.2,3.6,1018.0,22,0,14.0
43.85,18.38,23.2,8.1,13.0,1012.0,73,75,24.7
-24.65,25.91,20.3,6.9,11.2,1028.0,40,50,20.3
-2.08,-58.17,29.8,2.9,4.7,1014.0,59,9,32.7
4.88,114.93,25.1,4.3,6.8,1010.0,100,75,28.0
42.68,23.32,30.2,12.5,20.2,1016.0,43,75,30.2
12.37,-1.52,33.3,8.1,13.0,1012.0,59,0,34.2
-3.38,29.36,30.3,11.9,19.1,1014.0,38,25,31.0
-24.37,46.45,24.3,6.3,10.1,1022.0,38,0,24.9
14.93,-23.51,28.2,19.2,31.0,1014.0,55,25,31.8
11.55,104.92,26.4,4.3,6.8,1008.0,94,50,28.6
7.32,13.58,21.2,4.5,7.2,1013.0,83,50,21.2
45.42,-75.7,20.2,11.9,19.1,1004.0,79,8,20.2
4.37,18.58,32.3,9.4,15.1,1010.0,63,75,33.4
12.11,15.05,37.1,9.4,15.1,1007.0,42,25,37.4
-33.45,-70.67,1.0,3.8,6.1,1027.0,93,50,-0.1
39.93,116.39,31.3,4.3,6.8,1008.0,31,0,29.1
43.32,24.7,33.4,12.8,20.5,1013.0,29,7,32.8
-11.7,43.24,25.6,17.7,28.4,1016.0,67,11,27.2
-4.26,15.28,28.4,4.3,6.8,1012.0,66,50,27.3
9.8,-84.17,20.2,3.8,6.1,1019.0,100,75,20.2
45.8,16.0,27.4,3.8,6.1,1012.0,54,25,27.9
23.13,-82.36,29.0,2.2,3.6,1017.0,79,25,33.3
35.17,33.37,37.4,9.4,15.1,1004.0,42,25,44.3
50.08,14.47,27.1,11.9,19.1,1012.0,51,0,27.6
-4.3,15.3,28.4,4.3,6.8,1012.0,66,50,27.2
55.67,12.58,25.2,4.3,6.8,1016.0,54,0,26.7
11.6,43.15,36.3,8.7,14.0,999.0,47,6,43.1
15.3,-61.4,28.8,11.9,19.1,1016.0,75,78,33.3
18.47,-69.9,30.4,4.3,6.8,1016.0,84,75,36.8
-0.22,-78.5,11.5,3.6,5.8,1019.0,74,11,11.3
30.05,31.25,35.3,10.5,16.9,1006.0,32,0,33.5
13.71,-89.2,25.2,4.3,6.8,1012.0,100,25,28.5
3.75,8.78,28.2,2.2,3.6,1012.0,89,75,33.1
15.33,38.93,26.6,6.7,10.8,1007.0,30,11,25.8
59.43,24.73,24.3,17.4,28.1,1018.0,44,0,25.6
-26.32,31.13,17.2,9.6,15.5,1028.0,50,76,17.2
9.03,38.7,21.3,12.5,20.2,1023.0,60,75,21.3
-18.13,178.42,21.1,2.2,3.6,1015.0,100,25,21.1
60.18,24.93,27.4,9.4,15.1,1015.0,42,0,27.9
48.87,2.33,30.4,4.3,6.8,1010.0,38,0,30.6
0.38,9.45,28.2,5.6,9.0,1011.0,79,25,32.0
13.45,-16.58,30.1,11.9,19.1,1012.0,66,75,35.8
41.73,44.79,18.1,27.3,43.9,1009.0,83,37,18.1
52.52,13.4,31.4,4.3,6.8,1012.0,43,0,31.2
5.55,-0.22,29.4,13.6,22.0,1012.0,79,75,35.2
37.98,23.72,36.2,11.9,19.1,1012.0,27,0,38.0
12.05,-61.75,30.1,11.9,19.1,1015.0,79,75,36.0
14.62,-90.53,20.2,4.3,6.8,1021.0,78,100,20.2
9.51,-13.71,30.2,9.4,15.1,1012.0,79,75,37.4
11.85,-15.58,33.1,2.2,3.6,1012.0,63,75,41.4
6.8,-58.17,25.3,6.9,11.2,1015.0,89,75,28.5
18.54,-72.34,31.1,19.2,31.0,1014.0,66,25,34.2
41.9,12.45,29.2,12.5,20.2,1010.0,37,25,28.9
14.1,-87.22,20.3,2.5,4.0,1023.0,100,100,20.3
47.5,19.08,26.1,9.4,15.1,1012.0,74,75,26.5
63.37,-20.21,10.1,4.3,6.8,1006.0,94,25,8.1
28.6,77.2,33.3,9.4,15.1,998.0,63,75,34.4
-6.21,106.85,28.3,5.6,9.0,1009.0,84,25,32.4
35.73,51.33,34.2,27.3,43.9,1004.0,18,75,33.5
33.34,44.39,46.2,11.9,19.1,995.0,8,0,48.2
53.33,-6.25,23.2,12.5,20.2,1010.0,57,75,25.1
31.78,35.23,32.3,8.1,13.0,1005.0,49,0,31.1
41.9,12.48,29.2,12.5,20.2,1010.0,37,25,28.9
17.93,-76.85,30.4,6.9,11.2,1013.0,70,0,33.7
35.69,139.69,25.3,9.4,15.1,1014.0,79,75,26.4
31.95,35.93,35.1,17.4,28.1,1009.0,23,0,33.5
51.18,71.43,30.0,9.4,15.1,1004.0,33,37,29.1
-1.28,36.82,22.1,2.2,3.6,1023.0,43,75,24.5
-0.88,169.53,29.0,19.7,31.7,1008.0,76,68,33.8
29.37,47.96,46.4,2.2,3.6,992.0,9,0,48.4
42.87,74.6,33.4,4.7,7.6,1002.0,25,74,32.2
-8.18,114.32,20.7,3.4,5.4,1012.0,90,82,20.7
56.95,24.1,26.0,6.9,11.2,1018.0,42,0,26.3
33.87,35.51,29.2,6.9,11.2,1007.0,70,25,33.1
-29.32,27.48,16.6,2.7,4.3,1027.0,26,0,16.6
6.31,-10.8,27.2,2.2,3.6,1012.0,89,75,31.3
18.78,100.78,27.1,6.9,11.2,1007.0,94,50,32.8
47.13,9.52,22.4,4.3,6.8,1012.0,73,25,24.7
54.68,25.32,26.2,6.9,11.2,1018.0,42,0,26.4
49.61,6.13,28.1,2.2,3.6,1011.0,40,0,29.8
-18.92,47.52,19.3,11.9,19.1,1024.0,56,50,19.3
-13.98,33.78,21.0,6.9,11.2,1024.0,40,75,21.0
3.17,101.7,26.3,2.2,3.6,1008.0,79,25,30.7
6.88,73.1,26.1,8.3,13.3,1008.0,83,67,29.1
12.65,-8.0,33.3,4.3,6.8,1012.0,56,25,33.1
35.9,14.51,31.1,12.5,20.2,1011.0,49,25,39.9
7.1,171.38,27.4,3.8,6.1,1009.0,89,100,31.0
18.09,-15.98,27.0,15.9,25.6,1011.0,60,7,28.3
-20.16,57.5,23.3,11.9,19.1,1021.0,65,75,25.1
19.43,-99.13,16.3,5.6,9.0,1027.0,88,100,16.3
6.92,158.15,29.3,5.6,9.0,1011.0,79,50,35.1
36.26,46.59,28.6,4.3,6.8,1001.0,22,25,26.7
43.73,7.42,24.4,6.9,11.2,1013.0,69,50,26.3
47.92,106.92,23.2,2.2,3.6,1009.0,44,25,25.3
42.44,19.26,30.4,6.9,11.2,1011.0,55,50,31.6
34.03,-6.84,21.3,10.5,16.9,1012.0,78,75,21.3
-25.97,32.59,23.2,12.5,20.2,1027.0,65,50,24.9
16.78,96.17,28.1,4.3,6.8,1005.0,94,75,34.7
-22.57,17.08,18.1,12.5,20.2,1028.0,34,0,18.1
39.55,27.62,30.4,25.5,41.0,1012.0,40,0,29.3
27.72,85.32,25.3,2.2,3.6,1009.0,74,75,28.4
52.37,4.89,28.1,8.1,13.0,1010.0,45,0,28.6
-41.3,174.78,11.2,16.1,25.9,1024.0,76,75,8.9
12.15,-86.27,26.1,2.2,3.6,1012.0,94,50,29.5
13.52,2.12,35.2,10.5,16.9,1010.0,35,0,35.1
9.18,7.18,26.2,5.6,9.0,1014.0,79,25,26.6
39.02,125.75,20.9,2.2,3.6,1015.0,62,3,20.9
42.0,21.43,36.3,12.5,20.2,1012.0,37,0,39.3
59.92,10.75,13.2,12.5,20.2,1016.0,77,0,11.9
23.61,58.59,36.3,13.6,22.0,992.0,67,0,45.8
33.7,73.17,41.3,11.0,17.6,995.0,13,0,42.0
7.33,134.48,26.1,2.2,3.6,1012.0,79,75,28.8
-11.18,-67.08,28.0,2.2,3.6,1015.0,53,9,29.0
8.97,-79.53,26.4,2.2,3.6,1012.0,89,50,29.7
-9.46,147.19,26.3,5.6,9.0,1009.0,89,25,30.4
-23.43,-61.33,12.3,6.9,11.2,1024.0,59,45,11.3
-12.05,-77.05,16.7,5.4,8.6,1018.0,81,26,16.7
14.6,120.98,27.1,5.6,9.0,1011.0,94,100,29.9
52.25,21.0,29.3,11.9,19.1,1015.0,40,0,28.5
38.72,-9.13,21.0,11.9,19.1,1010.0,78,50,21.0
25.29,51.53,45.1,15.0,24.1,993.0,10,0,48.5
44.43,26.1,32.2,9.4,15.1,1016.0,36,0,30.9
55.75,37.62,21.4,16.1,25.9,1012.0,53,25,21.4
-1.95,30.06,26.2,5.6,9.0,1019.0,32,0,25.4
17.3,-62.72,31.0,12.5,20.2,1017.0,71,75,39.9
14.0,-61.0,30.2,8.1,13.0,1016.0,75,50,35.5
13.13,-61.22,30.4,18.6,29.9,1015.0,75,75,38.8
-13.83,-171.73,23.1,4.3,6.8,1012.0,94,25,25.1
43.93,12.45,23.1,9.4,15.1,1011.0,78,50,25.0
51.25,3.63,29.2,5.6,9.0,1010.0,45,25,30.6
24.64,46.77,44.3,12.5,20.2,1001.0,6,0,46.7
14.67,-17.44,28.0,11.9,19.1,1013.0,66,75,31.7
44.8,20.47,24.3,16.1,25.9,1013.0,74,50,26.2
-4.62,55.45,28.3,6.9,11.2,1008.0,70,25,32.0
8.49,-13.23,28.9,5.4,8.6,1013.0,70,61,32.7
1.29,103.86,29.1,3.8,6.1,1009.0,75,75,34.1
48.15,17.12,29.3,8.1,13.0,1012.0,55,50,30.9
46.06,14.51,19.4,10.5,16.9,1014.0,94,75,19.4
-9.43,159.95,24.3,4.3,6.8,1010.0,94,75,26.3
2.07,45.37,28.3,21.7,34.9,1010.0,79,25,32.5
-25.75,28.19,19.1,5.6,9.0,1030.0,21,0,19.1
37.57,127.0,22.2,4.3,6.8,1015.0,73,0,24.5
12.15,24.45,36.9,7.2,11.5,1006.0,23,23,36.5
40.4,-3.68,29.2,11.9,19.1,1012.0,43,37,27.7
6.93,79.85,28.2,6.9,11.2,1007.0,84,50,33.6
15.59,32.53,40.4,11.4,18.4,1003.0,19,19,40.4
5.83,-55.17,26.1,2.5,4.0,1015.0,89,50,30.3
59.33,18.05,28.2,6.9,11.2,1015.0,37,0,27.6
46.92,7.47,24.1,12.5,20.2,1012.0,69,37,25.8
33.5,36.3,40.3,16.1,25.9,1005.0,12,0,40.4
38.56,68.77,36.3,2.2,3.6,1002.0,22,0,35.3
-6.18,35.75,26.2,10.5,16.9,1019.0,39,25,25.5
13.75,100.52,27.1,3.8,6.1,1007.0,89,25,30.5
-8.56,125.57,25.3,3.1,5.0,1013.0,80,37,27.4
21.13,104.7,25.4,3.6,5.8,1009.0,98,100,29.3
-21.13,-175.2,19.1,3.8,6.1,1017.0,100,50,19.1
10.65,-61.52,28.1,2.2,3.6,1015.0,89,50,31.4
36.8,10.18,30.1,9.4,15.1,1013.0,52,25,30.4
39.93,32.86,30.3,9.4,15.1,1014.0,25,0,29.1
37.95,58.38,38.1,9.4,15.1,1000.0,13,50,37.2
-8.52,179.22,28.7,18.6,29.9,1010.0,80,89,33.9
0.32,32.57,25.2,20.6,33.1,1017.0,54,25,25.8
50.43,30.52,26.2,5.4,8.6,1017.0,42,45,26.3
24.47,54.37,39.1,18.6,29.9,993.0,48,0,41.1
51.52,-0.11,28.1,6.9,11.2,1011.0,40,0,27.8
48.08,-123.04,11.9,12.5,20.2,1011.0,97,0,11.3
-34.86,-56.17,7.3,8.1,13.0,1020.0,93,75,4.2
41.32,69.25,38.4,9.4,15.1,1002.0,16,25,37.6
-17.73,168.32,23.2,2.2,3.6,1016.0,94,25,25.2
10.5,-66.92,30.1,9.4,15.1,1014.0,70,0,37.0
21.03,105.85,28.2,3.8,6.1,1008.0,84,100,34.3
15.35,44.21,24.2,11.6,18.7,1007.0,37,44,24.7
-15.42,28.28,22.8,10.1,16.2,1018.0,29,21,23.5
-17.82,31.04,16.4,8.1,13.0,1022.0,50,76,16.4
34.52,69.18,32.8,8.9,14.4,1000.0,14,15,30.6
41.33,19.82,26.3,5.6,9.0,1011.0,65,50,27.5
36.76,3.05,29.3,16.1,25.9,1010.0,55,25,32.6
42.5,1.52,24.8,8.3,13.3,1015.0,37,76,25.1
-8.84,13.23,26.3,9.4,15.1,1011.0,70,25,28.4
17.12,-61.85,30.3,9.4,15.1,1016.0,70,25,37.3
-34.59,-58.67,10.3,10.5,16.9,1007.0,71,0,8.6
40.18,44.51,28.1,3.8,6.1,1010.0,15,0,26.4
-35.28,149.22,3.0,3.8,6.1,1023.0,93,50,2.5
48.2,16.37,27.1,2.2,3.6,1011.0,54,25,27.6
40.4,49.88,27.2,11.9,19.1,1010.0,37,25,26.8
25.08,-77.35,29.0,4.3,6.8,1016.0,79,25,33.6
26.24,50.58,42.1,17.4,28.1,994.0,20,0,44.1
23.72,90.41,30.3,14.8,23.8,1002.0,68,33,35.4
13.1,-59.62,28.1,17.4,28.1,1014.0,84,50,31.5
